id,games,name,checksum
1434,"[3619, 3782, 3849, 3955, 4081, 4747, 4748, 4749, 5240, 5241, 5254, 5261, 8020, 8604, 18251, 18258, 18261, 18296, 36312, 49841, 55072, 68735, 69576, 69595, 72181, 74108, 77330, 78482, 79896, 81849, 186658, 202087, 205615, 210274, 210442, 213194, 213375, 220099, 220100, 228708, 229231, 230398, 230424, 287629, 289027, 305791, 307494, 320385]",Pixar,a07845c7-9758-8c3a-b29f-3f43c452ea33
1303,"[89074, 137559, 230328, 237617, 274652, 274682, 294467, 298309, 307162]",PAW Patrol,a5af0402-fcb2-7862-000a-f20ddd651de5
1049,"[2035, 4674, 16365, 19271, 19272, 19273, 19274, 19275, 19276, 19902, 23412, 23427, 37184, 56590, 57064, 58577, 60224, 60226, 60985, 79766, 102600, 111021, 113434, 119333, 159024, 185229, 195093, 196589, 199901, 202075, 202090, 204594, 204595, 204596, 214040, 214370, 215947, 215948, 215950, 218530, 218965, 226776, 231439, 234818, 237496, 240247, 240248, 243757, 245001, 246307, 264224, 280801, 280802, 321375]",Angry Birds,6c5b1e53-1ecd-3bfc-8eb9-58928b5744aa
5147,[47744],Augusta National Golf Club,6a7281d0-66a6-3281-f659-4060cb204b0f
6243,,TFT,6c13b06f-f52f-82fe-9652-60c5fad6e01d
5444,[70974],The Football Association,b500771d-07f3-9578-b074-1aa95ab3d5cf
5453,"[271044, 292834]",Midnight Horror School,5074463a-b954-cc98-39ad-2c0de0047ac1
6180,[323546],MafiaControl,8270532c-0f8e-1c41-0610-ef1770b2710f
2507,"[36791, 42320, 43695, 44686, 47863, 50129, 67379, 71021, 72670, 72984, 108180, 108742, 108743, 108744, 108746, 108748, 108749, 108751, 108752, 108753, 108754, 108755, 117406, 124096, 124097, 124098, 140385, 144531, 221599, 221600, 221601, 221602, 314954]",Tokimeki Memorial,63cf697b-4829-3d20-7635-5f99b4428bd6
5504,"[214712, 297535]",Ketsui,2cfbe92b-046b-7fdf-cf8a-1bc2d1dd8d14
4139,"[108826, 222120]",K Project,7456ed31-6ce2-ff20-7080-5394d79ebe08
5475,"[4352, 200965, 294463, 294464, 294465, 294639, 294640]",Max Steel,7145511a-055c-82a7-03af-00f699a21650
155,"[3611, 5211, 11284, 20491, 20607, 26544, 37792, 39342, 69250, 77578, 77619, 77624, 86866, 98933, 194325, 219346, 229510, 229837, 229839, 229842, 229844, 229845, 229846, 229847, 229849, 229850, 229868, 229869, 229871, 229872, 229938, 229942, 229943, 229945, 229946, 229948, 229950, 229951, 229952, 229953, 229954, 229955, 229957, 229958, 229959, 229960, 229961, 229962, 229963, 229970, 229991, 229992, 230017, 230018, 230019, 230020, 230021, 230022, 230026, 230027, 230028, 230030, 230031, 230032, 230033, 230034, 230036, 230038, 230043, 230044, 230045, 230046, 230047, 230048, 230049, 230051, 230053, 230055, 230056, 230058, 230060, 230061, 230062, 230065, 230066, 230067, 230068, 230069, 230070, 230071, 230072, 230074, 230075, 230076, 230077, 230078, 230080, 230083, 230084, 230117, 230130, 230137, 230141, 230159, 230183, 230184, 230186, 250535, 251591, 256977, 257054, 281825, 301415, 304044, 320176, 320984]",Tamagotchi,a322b408-c171-643e-d64f-8d75bf61f4ce
799,"[1713, 2980, 3445, 3446, 3447, 3448, 3450, 3451, 3452, 3453, 3832, 3833, 3834, 3899, 4513, 6331, 6333, 6334, 6716, 6925, 7760, 7793, 14530, 17456, 18153, 18618, 18786, 18937, 20388, 20612, 20774, 21613, 22287, 22773, 26760, 27255, 27256, 27285, 28393, 37602, 37605, 38387, 39463, 39495, 39663, 41799, 42056, 42097, 42545, 42546, 43535, 44572, 45295, 45407, 49081, 49163, 49496, 49528, 49837, 49838, 49839, 50701, 56467, 58932, 59395, 62914, 64335, 64336, 64337, 64947, 65670, 65671, 66221, 66613, 67318, 67696, 67859, 73033, 77673, 77674, 77942, 80368, 80539, 85843, 85953, 92177, 94366, 103368, 129853, 134531, 135826, 135909, 141782, 150653, 162409, 162426, 162747, 197961, 197973, 197975, 197976, 197988, 198028, 198029, 198030, 198031, 198032, 198033, 198034, 198035, 198036, 198037, 198038, 198040, 198050, 198051, 198053, 198054, 198055, 198057, 198058, 198059, 198060, 198061, 198062, 198063, 198064, 198065, 198066, 198067, 198182, 198183, 198184, 198185, 198186, 198187, 198188, 198189, 198190, 198191, 198192, 198193, 198194, 198195, 198196, 198197, 198198, 198199, 198202, 198203, 198204, 198205, 198206, 198208, 198209, 198210, 198211, 198212, 198213, 198214, 198215, 198216, 198218, 206807, 211494, 234006, 263679]",Bomberman,3e01724b-2662-211a-2b9c-972f71fa760b
1067,"[2174, 5165, 24346, 39191, 43677, 61989, 112014, 280800, 287012, 299190, 310684]",Crazy Taxi,36be2466-d175-b0b3-22e8-02730775bf04
6024,[318851],Life: The Game,c84d9737-0f33-11e7-e4ce-2a79d13464c7
279,"[769, 912, 1156, 1157, 1158, 1159, 1160, 1161, 1162, 1163, 1164, 2537, 7323, 7325, 7470, 11592, 14774, 15384, 18809, 19965, 23021, 23023, 23331, 24890, 25219, 27554, 27555, 28131, 36878, 37777, 42916, 42930, 43689, 43690, 44886, 49993, 50879, 53817, 53818, 62481, 68115, 74555, 84173, 86503, 99121, 99122, 99123, 99229, 99230, 110844, 113987, 113988, 115200, 116003, 116800, 117711, 120162, 122190, 123009, 123051, 130808, 142826, 143139, 144991, 146717, 146718, 146720, 154439, 159319, 161713, 165176, 165177, 165178, 165181, 165184, 165185, 165186, 168450, 168451, 168452, 168453, 172133, 196567, 198245, 202972, 214844, 218832, 226870, 226871, 226872, 226873, 248535, 248536, 253646, 266683, 266697, 266698, 266699, 299543, 305560, 312286, 319480, 319749, 319750, 319751, 322639]",Tomb Raider,f7d9274c-2a9b-dc98-7fd0-45ec4fa63a94
6244,,Snot Put,c9dd88fb-2993-f1e4-ce29-6ad4443fe1ad
448,"[7562, 62966, 156151, 259206, 273876, 275497, 275498, 275617, 287176, 312952]",Rocko's Modern Life,dfd57dfc-91d7-e3c0-a621-059b2c41cfde
5728,"[37095, 154839, 264018]",Moss,689e9bea-f809-fde8-d661-64fc21e489b9
6228,,Lepozhdian,d96e56b8-9a09-40cc-19f5-61957861ed90
5454,"[62377, 62378, 62379]",Hikaru no go,ed0f0ca4-4521-19f2-e248-7351dfc1635f
1148,"[10629, 26301, 47418, 48594, 48595, 49132, 49203, 49460, 49547, 49666, 50576, 50584, 50585, 50586, 56239, 58535, 64655, 75873, 89550, 91725, 122249, 122250, 146832, 241430, 250098, 278310]",Zoids,fdf5047b-69dc-b323-b37a-db5586d17cad
895,"[491, 1114, 1115, 1116, 1117, 1118, 1119, 1120, 1123, 1124, 1125, 1127, 1128, 1129, 1130, 1131, 1132, 1133, 1134, 1135, 1136, 1137, 1138, 1139, 1140, 1141, 1142, 1145, 1146, 1147, 1148, 1149, 1182, 3899, 6303, 6495, 9715, 10075, 10076, 16476, 19468, 21713, 21877, 21888, 22575, 23030, 40513, 45508, 47386, 48547, 49171, 49835, 50043, 67013, 67824, 78642, 90101, 96485, 109594, 116138, 116390, 125015, 131704, 151162, 152765, 198661, 198663, 198664, 213878, 215375, 222227, 222228, 222410, 222411, 222412, 222418, 223449, 223593, 228520, 266915, 280487, 296842, 300809, 314944, 314976, 315314, 315315, 315317, 315360, 315523, 320770, 322123, 322127, 322129]",Castlevania,6e811cf1-13f5-1d1a-d7a1-2dd8526a5bfb
5505,"[96138, 297588]",The Owl House,95c34ecf-5e15-fb49-fbb5-532d9d1207bd
238,"[573, 1919, 2050, 4109, 4110, 4389, 4531, 4575, 4576, 4577, 4578, 4579, 5302, 5315, 6688, 8244, 8246, 8247, 8248, 9161, 19938, 20478, 39295, 40949, 42576, 42656, 44495, 46250, 46326, 48050, 49887, 49899, 50262, 62067, 62782, 65156, 71715, 80408, 81251, 85885, 119172, 130739, 168667, 198990, 198991, 198992, 200898, 200901, 200902, 202167, 207235, 209931, 209932, 217718, 218615, 230456, 242996, 245310, 245610, 245611, 245612, 248352, 248452, 248534, 259648, 290363, 290364, 290365, 290367, 290368, 290369, 290370, 290371, 291031, 291032, 291033, 291034, 305168, 305169, 314757, 322472]",X-Men,e39e095a-1bf3-b97c-cb0b-5d201f280221
5290,"[4396, 4506, 6315, 7882, 16595, 43399, 237471, 243339, 285764, 285765, 285769, 293275]",NFL Players Association,a83f53c3-646c-c263-7057-a10a7f52d6ae
1354,"[29837, 31363, 32626, 33967, 34268, 38477, 38478, 59538, 60788, 63311, 64828, 67278, 69127, 69157, 69165, 80762, 95086, 102266, 111749, 120148, 132344, 135659, 138348, 138647, 195851, 213210, 229816, 248182, 248193, 248194, 248195, 248196, 248197, 248198, 248201, 251461, 251465, 251513, 258995, 262680, 262682, 262685, 262686, 262688, 262691, 262693, 262694, 262697, 262698, 262917, 262918, 262919, 262925, 262960, 262961, 262970, 262971, 262978, 262980, 262984, 262990, 263014, 263015, 263017, 263018, 263021, 263402, 263403, 263490, 263492, 263493, 263660, 263686, 263687, 263692, 263698, 263699, 263908, 263909, 263910, 263912, 263914, 263915, 263916, 263917, 263918, 263919, 263921, 263927, 263929, 263930, 263931, 263932, 263934, 264388, 268051, 273070, 273072, 273075, 273084, 273086, 273524, 274878, 276054, 276055, 276514]",Higurashi When They Cry,53227894-de2d-29a0-f3b2-949a0646ba30
3213,"[776, 777, 778, 779, 2746, 3185, 3536, 3537, 3538, 3539, 4245, 4381, 4400, 4482, 4506, 4542, 4587, 4588, 4589, 4590, 4983, 4984, 4985, 4986, 4987, 4988, 5906, 6845, 7882, 11072, 13240, 19463, 23795, 28706, 39182, 44312, 44887, 45589, 47042, 48972, 48973, 48974, 52551, 80472, 88906, 90917, 102122, 103213, 114008, 114286, 131420, 132707, 136094, 136095, 141182, 152480, 153048, 155098, 164806, 166961, 166966, 198807, 203376, 204081, 220088, 229188, 229190, 229191, 229192, 229195, 229197, 229198, 229203, 229204, 229205, 229207, 229208, 240162, 240486, 242999, 243000, 243001, 243002, 243003, 243004, 243005, 243006, 243007, 243008, 243009, 243010, 243011, 243012, 243014, 243179, 243180, 243181, 243182, 243240, 243241, 243242, 243244, 243245, 243246, 243247, 243248, 243249, 243250, 243251, 243252, 243257, 243258, 243259, 243260, 243261, 243262, 243263, 243264, 243265, 243290, 243291, 243339, 243344, 243658, 243662, 243663, 243665, 243668, 295034, 295035, 301506]",Madden,76717924-d2fb-c563-1658-e43b7847bfaf
1105,[19958],The Disastrous Life of Saiki K.,45e1e065-0455-99d1-b223-5d834a03dbd1
6142,,Sivi's Factory,eb8df28d-5a2b-8626-02a7-b1e9bc227bf4
6083,"[176057, 194467, 227788, 251436, 258842, 271727, 318284]",Poppy Playtime,9f062c88-7964-dcaa-40ba-f963873ea03d
6182,[323726],Rent-A-Girlfriend,f5bf9a1f-4ff3-a527-7902-2ee8d0a8c73d
357,"[5318, 65064, 96138, 143328, 220259]",Phineas & Ferb,5dd42648-7e33-5d02-1a12-e37ed80cddfa
3852,"[48347, 48799, 48800, 56240, 63751, 71032, 123617, 230278, 230279, 289728, 289729, 289730, 293944, 293945, 293946, 293947, 293949, 293950, 300006, 302606]",Anpanman,6f2d5dc2-e986-0bc9-0a5b-d0853332f7ef
2416,"[1289, 1770, 1773, 1790, 1791, 1792, 1793, 1794, 1795, 1796, 1797, 2589, 11065, 19664, 19994, 45276, 65418, 78234, 80014, 134582, 134656, 145991, 212322, 225652, 253138, 253141, 253148, 254579, 308039, 317376]",Ratchet & Clank,56e44fe9-d244-8428-45f5-f840e50cbd56
5441,[22761],Porky's,732aa20d-8660-404b-0d70-bb001f9113d9
6245,,Chisel,b8936fd4-1d56-b434-3ae0-b1dcf42d97aa
5925,"[51113, 315719]",PBR,561d3028-1445-6294-510e-a61ba72d0977
5560,"[1956, 1957, 1958, 1959, 22279, 213237, 300074]",Alone in the Dark,4a6f0896-4837-e056-5a2c-dc5389667d77
1532,"[23792, 25911, 25912, 47822, 49261, 71154, 89817, 96138, 98558, 98569, 107595, 133765, 198061]",Disney's Lilo & Stitch,804705f8-456a-0d3a-9a3e-3d840ebf9434
6112,,raanaa,9ad796a6-7d01-ed20-281b-fd9ace8d6205
6183,,Dungeon Rummage,9d2cf7c3-c626-20da-2782-efb206f33e6d
5664,[89817],The Three Caballeros,3df69490-cacd-7b6a-d809-b075cfef295f
5823,"[236081, 244311, 298162]",Pixel Town,4d86a0ad-72eb-229a-e42f-54872e00a9a7
6246,,Cheese Dreams,b2872c65-823f-0b70-5d38-1fbd4311ac16
2479,"[3692, 7437, 37964, 40239, 48350, 48351, 48441, 48637, 48638, 48639, 62781, 97415, 115185, 125960, 208279, 218245, 230327, 293952]",Kero Kero Keroppi,d676b333-8ee2-fa14-2f84-521af1b006b1
5667,[89817],Oliver &amp;amp; Company,90a47ad1-7055-6fb2-4c4c-19fc95e143d8
5551,[40571],World Rally,25af8f1e-2bdf-da57-e8a3-708a673ec9b5
729,"[90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 526, 2074, 3193, 7115, 10965, 11639, 21696, 21699, 22509, 25635, 26186, 26297, 27929, 36662, 45465, 72073, 84701, 117321, 118896, 119161, 121504, 121824, 122269, 137897, 139346, 140381, 140382, 193780, 197881, 209107, 210103, 210161, 210431, 210432, 211842, 219442, 229854, 240505, 242990, 242991, 242992, 242997, 243048, 248118, 248119, 248120, 248121, 248123, 248125, 248126, 248127, 248134, 248135, 248136, 248137, 248138, 248140, 248142, 248143, 248205, 248206, 248208, 248209, 264364, 288014, 301229, 309579]",Need for Speed,82d0f537-8c9a-f4c3-5a3b-d7d1e617c3e8
5491,[48702],The California Raisins,99598017-5483-cd9e-ba67-2216b6ea5dbb
2993,"[3899, 4594, 6471, 8737, 9064, 9065, 28521, 41748, 48662, 49624, 50574, 50697, 84868, 84885, 85823, 141679, 170259, 198194]",Adventure Island,cc0e51b4-bb0d-bf47-dba6-3f482c507e7f
5626,[139339],Dealer's Life,1dc4eef6-30ab-df1e-703a-78b936468ffc
4000,"[7478, 68044, 91270, 91719, 91720, 98142, 112234, 215170, 268764, 276350, 276352, 315268, 315269, 315270, 315271, 315272]",Wangan Midnight,97dc66a1-5586-ce4f-52f5-b0e35a050e35
248,"[4199, 4204, 4372, 6195, 6196, 7688, 8195, 8411, 8412, 8413, 8414, 12793, 12861, 14557, 15508, 44464, 45346, 47069, 50263, 73934, 85846, 96395, 115311, 122611, 133275, 133278, 142768, 146146, 146147, 183127, 186889, 194098, 198940, 204902, 208465, 218325, 228781, 228782, 228788, 242314, 288867, 307082, 312340]",Terminator,f0075a92-8ebd-9259-89ac-67241e5e7885
5926,[314219],Puffy,a137b042-f837-a242-0cf9-361fd8cfd789
126,"[2982, 2983, 5129, 5431, 6832, 6833, 6834, 6842, 6843, 6985, 7026, 7040, 7043, 7048, 7254, 7263, 7492, 7493, 13669, 14509, 17003, 23437, 34575, 37494, 37862, 37863, 42226, 49790, 55809, 59193, 59278, 60090, 60405, 64573, 77356, 82407, 82420, 121225, 121231, 147803, 186120, 266723, 282606]",Romance Of The Three Kingdoms,92c97dc5-7554-9183-ddc1-1890d27c7084
5500,"[188814, 197262]",Final Stardust,95f40a26-0b6a-d3af-77c6-781b381f3218
5945,[289698],Monster Jam,01791c11-b66f-ab1d-8873-104f3eb9e19b
458,"[362, 363, 364, 365, 366, 367, 368, 369, 370, 371, 372, 373, 790, 1889, 1890, 2369, 5641, 7615, 7733, 7734, 7735, 7736, 7737, 7738, 7739, 7740, 7741, 7742, 7845, 7867, 8112, 8139, 8140, 8434, 8435, 9836, 13363, 13364, 13457, 13458, 13459, 14173, 19775, 20052, 26854, 53357, 72004, 78210, 124971, 130516, 170779, 209871, 223031, 306014, 314543, 315321]",Might and Magic,bc90a8d8-b1d9-317a-8d69-5521bc4f5891
2170,"[47790, 63748, 65155, 78718, 89817, 131394, 138974, 230409, 230553, 245514]",Disney Fairies,a7f497d6-6d65-bdba-2fe4-08e7a2c1cd80
353,"[5261, 89817, 96138, 186658, 213194, 220129, 230398, 230424, 230455, 320385]",WALL-E,274989c0-5240-c2ec-878f-cf87c3b1c488
5659,[89817],Bambi,76a33335-1af8-4c35-904b-bb6e2a0210f2
557,"[931, 2370, 5113, 8979, 9831, 9833, 9834, 10732, 24182, 50356, 50357, 52686, 69606, 79562, 100044, 122246, 142769, 154234, 261942, 294544]",Warlords,5b3c5960-f5c6-03f1-48f6-5374339106b7
5514,"[28311, 90246, 120163, 129677, 265858, 274714, 294976, 298535, 298634, 298675, 298711]",Bendy,372cec5c-fed8-891d-b2f6-958492fbda13
3791,"[49376, 50424, 50427, 60193, 79552, 89817, 96138, 209034, 221676, 246526, 246527, 246529, 246531, 246532]",Disney's Cinderella,2145a51b-d373-5968-9e4c-095a422cd954
6247,,Age of Speed,2961bb76-4d97-31d0-091f-c7e858f5de81
125,"[2904, 6487, 6488, 8451, 78640, 89817, 96138, 140087, 145268, 145272, 198733, 254079]",DuckTales,9e24cc79-90eb-a8a0-bd02-a20e57aac3bc
5660,[89817],The Aristocats,e47211c5-8201-51df-b476-f4a873cdf2e0
5364,"[3507, 3508, 3545, 6495, 28386, 38580, 41718, 42412, 42413, 44446, 44794, 44808, 48547, 48612, 48613, 49598, 50053, 62493, 67013, 68750, 71632, 72230, 73299, 73580, 74284, 77854, 99763, 129172, 129173, 143439, 170271, 186457, 186458, 186462, 186463, 186464, 186465, 186467]",Mystical Ninja,a5fa889c-7437-38c2-9334-bb593a7057d6
1433,"[89817, 96138, 201338, 206151, 230335, 230377, 246537, 246538, 246540, 246541, 246542, 246543, 246544, 246546, 246547, 246548, 246551, 254125, 275268, 294480, 297748]",Frozen,7299be1f-3f4d-37b0-4837-15618f6f696d
3210,"[3526, 3527, 3899, 5009, 5010, 6495, 23030, 37207, 37208, 42393, 42642, 42644, 42733, 44583, 44584, 45285, 45286, 47746, 49764, 57868, 63215, 63216, 63217, 63218, 63219, 63285, 63563, 67133, 69203, 69204, 69266, 69275, 72830, 74702, 76734, 78580, 78581, 78582, 78583, 78743, 78876, 79833, 80268, 84333, 92692, 92693, 92694, 95361, 97614, 98014, 98509, 98510, 98511, 98513, 98514, 98515, 98516, 98517, 98518, 116575, 118877, 124492, 124493, 124494, 124495, 124695, 136732, 136733, 136734, 136798, 138738, 152368, 176120, 187105, 191348, 212513, 220920, 220927, 222406, 229183, 229540, 229541, 229542, 229543, 229545, 229546, 229547, 229557, 229566, 229569, 229570, 229571, 229572, 229574, 229575, 229576, 229577, 229579, 229580, 229581, 229582, 229583, 229584, 229585, 229923, 236674, 237346, 237347, 265625, 284189, 287890]",Power Pros,761bed85-a6b5-4443-a970-29d521199d2c
2461,"[49766, 64502, 143751, 143768, 143769, 143770, 147877, 147880, 147881, 147882, 285770, 285771, 285772, 285774, 285775, 285777, 285781, 285784, 285788, 285796, 285797, 285798, 285799, 285803, 285809, 285816, 285817, 285818, 285821, 285824, 285825, 285832, 285837, 285841, 285843, 285844, 285851, 285852, 285853, 285854]",Pixeline,162f17dd-a5ca-47a6-72ab-510c1f7fbbd6
5661,[89817],Fantasia,8c9c5722-1551-8f68-8cd6-dc1578eb0644
2944,"[6518, 8129, 89817, 96138, 198717, 300442]",Chip 'n Dale: Rescue Rangers,74f2f233-0c9c-22c8-ce12-5784ee427c1b
5662,[89817],Lady and the Tramp,b2fe8038-2a71-3779-883c-696dbd260437
3583,"[2473, 8118, 10791, 70247, 77061, 78216, 89817, 96138, 106270, 122082, 127641, 134223, 141653, 172397, 196207, 198669, 204566, 204613, 204619, 204668, 208897, 221807, 241721, 243818, 262539, 296030, 304290]",Disney's Aladdin,0711b6a1-8886-9318-3137-6ce6d199dce1
5670,[89817],Adventures of the Gummi Bears,e3647d4d-a8a6-73ae-37da-b47421d6d58c
5462,"[49566, 269606]",Ghost Stories,cad16f1c-a3bd-fdf8-b147-f9227ff72c9a
4472,"[3945, 49405, 89817]",The Haunted Mansion,7aa7e463-7413-f988-7138-193ba89cf643
5485,[295031],Carrera,68bb0901-a840-97df-cbab-efedb73608ad
5502,[91763],What's Michael?,a5d20c34-2841-e576-d14c-e24deefebdf1
5671,[89817],Elemental,7e94729d-36e8-50e0-5889-c8c001e2629a
672,"[11448, 13550, 61433, 105419, 123449]",Spice and Wolf,89cc7d77-e843-d3a3-19a6-0781163aed05
5672,[89817],Descendants,9d6b0af4-33e8-538c-b8fa-6a670b4e63dc
5673,[89817],Mary Poppins,7e4b8179-e050-c474-3202-bb6d4f73bbbe
4685,"[89817, 96138, 254491]",Moana,4b69a95b-98cf-cff6-4db2-76985fb34ffe
5665,[89817],Encanto,2ee8b9a2-d3a6-6792-be32-437b02e4c943
3043,"[38360, 42538, 45957, 46692, 67613, 80297]",Kishin Douji Zenki,bee69ca1-5ab8-5086-0fbc-a1195e8001c0
92,"[2719, 3044, 3045, 3051, 3052, 3053, 3054, 3336, 3345, 3979, 4194, 4460, 4461, 4518, 4977, 5903, 7814, 8065, 8066, 8076, 8077, 8097, 8098, 8099, 8131, 8132, 8133, 8134, 8135, 8136, 8723, 8724, 25800, 36326, 42472, 42585, 46096, 49097, 49854, 49882, 67271, 83904, 97314, 100183, 144564, 146073, 153450, 154322, 158990, 182278, 198703, 198805, 198899, 209393, 214982, 217947, 218039, 218047, 218048, 227827, 241158, 247576, 247599, 248448, 265041, 277205, 277206, 277209, 277210, 277211, 277212, 280805, 281876, 281877, 281878, 281879, 281881, 283812, 290324, 292791, 306142, 315873]",Looney Tunes,fe8be184-a6a2-182d-6511-7f319dd55246
3998,"[4359, 7017, 20710, 20797, 21441, 24184, 36744, 38456, 42250, 43289, 44632, 45472, 46097, 46582, 49341, 208469, 213763, 213942, 214618, 214789, 216591]",Tokyo Xtreme Racer,4cd0afd9-9329-1849-e516-4f12d88f6326
504,"[8452, 81487, 89817, 96138, 145266, 198995]",Disney's Darkwing Duck,0afcde03-0e1c-d89d-0e60-9491319a4c5c
433,"[6981, 74394, 74395, 89817]",Willow,e3954c10-3be1-e4b9-6c53-f20cd66a38da
2121,"[431, 512, 565, 998, 7331, 10962, 19583, 19609, 26193, 41874, 41876, 41877, 41878, 41879, 41880, 41881, 41882, 41883, 41884, 65609, 89929, 136686, 139922, 145385, 168668, 168669, 168670, 252107, 252114]",Uncharted,b357b9da-fdf7-a7d3-f255-8cd1b044e97b
3792,"[48992, 89817, 96138, 120518, 202148, 228495]",Disney's The Hunchback of Notre Dame,a32bb59b-26f4-3840-4f91-cbbad40ee4d1
756,"[1101, 1102, 1103, 1104, 1105, 1107, 1108, 1109, 1110, 1111, 1112, 1113, 1626, 1627, 1628, 2172, 6402, 9602, 9621, 11217, 15698, 20054, 23492, 37136, 37140, 65036, 76247, 90101, 115548, 119521, 134257, 134258, 136292, 137808, 153646, 165290, 165442, 213594, 233651, 236663, 299862, 313619]",Metroid,ff8b637d-4159-18e6-8ee7-774dd9ea502b
5801,[308988],Rapala,1041a759-edc2-4f37-c39d-86cdb2f41f94
6248,,Arny's Battle,76f9a073-45cf-253a-07ac-6291d59d8bb2
5521,"[89817, 96138]",Raya and the Last Dragon,f4c6057e-5c3b-6974-c96c-41ccad01ed9c
5524,"[89817, 96138]",The Sword in the Stone,b61c2127-3c30-a8e9-d8d8-9b55f13e9dca
5676,[89817],The Golden Girls,ddce3c05-7fc7-73cb-7799-52573c4597d6
509,"[215, 5527, 5649, 6058, 6059, 8209, 8480, 9181, 9759, 9898, 10055, 10251, 11336, 16400, 20785, 20786, 25058, 25660, 26423, 27355, 27356, 27930, 28028, 28084, 28882, 29030, 33565, 34227, 34254, 34295, 34380, 52650, 53139, 53832, 53833, 55189, 65721, 81190, 81191, 81192, 81202, 81291, 81292, 81293, 81294, 81295, 81349, 98025, 103168, 105663, 109557, 110863, 112087, 112518, 115064, 115065, 115298, 115671, 117743, 130881, 137328, 138137, 142610, 143114, 145080, 146143, 148707, 148708, 148709, 148710, 148711, 148712, 148713, 148714, 148715, 148984, 167620, 167825, 171806, 214455, 250905, 250909, 251222, 251223, 251224, 262658, 300494, 302174, 302463, 302464, 302466, 314400, 321734]",Warhammer,f5351a77-a805-f2b1-de68-94ffb41728fe
5677,[89817],Ron's Gone Wrong,3b41ccc2-ece5-0103-48b2-522ed1221a27
5678,[89817],Titanic,c870af7e-3376-f41e-7421-d7355ff9c6d6
1830,"[2174, 23586, 39486, 89817, 96138, 112300, 299190, 299871]",Wreck-It Ralph,412e04cd-ea83-2b86-ba01-ad5379bfc2a9
5005,"[40639, 89817]",Dumbo,d296f811-16c9-51c8-77f6-32d560a14bc2
4474,"[49202, 89817, 96138]",Treasure Planet,2e53fe35-f8f9-42a2-1ab3-567620f325a1
5947,"[8571, 49501, 259535]",Strawberry Shortcake,1e2dc73c-96fe-8f95-bcc2-0bda18ebbf66
5525,"[89817, 96138]",The Black Cauldron,3b9b7ba8-8e7d-58fc-79cc-c91f0ae8107a
5526,"[89817, 96138]",Luca,7c2cfa01-b831-e237-1a64-0b868739f41a
3534,"[4662, 5477, 6907, 33701, 43452, 43675, 47306, 47307, 60580, 66018, 66019, 68302, 72156, 73847, 79493, 79667, 91707, 118683, 132944, 228875, 240298, 267518, 275581, 275582, 275583, 275584, 275585, 275586, 275587, 275588, 275589]",AFL,d8790145-993b-d7c8-285b-82138df1f4c4
575,"[2646, 9889, 25183, 52608, 72575, 206782, 219355, 219390, 219391, 219417, 219421, 219428, 219432, 220254, 229451, 304234]",Galaga,6beab18f-891c-0b94-e269-83dc4bada3c3
3469,"[62732, 64144, 64689, 64691, 216420, 281927]",Galaxy Fräulein Yuna,d6b24c03-a441-546f-0c15-65919103c17c
5663,[89817],The Adventures of Ichabod and Mr. Toad,6afa5e01-a053-a8ca-f6f1-b47eff77f8b3
185,"[3849, 4747, 4748, 4749, 18251, 50687, 76453, 89817, 210274, 220080, 220100, 230345, 230423, 230550, 230555, 243201, 243202, 243203, 243204, 243205, 243206, 245505, 245506, 254933, 281853, 281854, 281855, 307494]",Cars,ba691eb6-f655-9700-3849-78fe465d7eb5
2854,"[8499, 9195, 9196, 11583, 19320, 47068, 58707, 76725, 103629, 115304, 126473, 136256, 138933, 140169, 153590, 153599, 159286, 164662, 169108, 178400, 198389, 206706, 208303, 208702, 210495, 223088, 223089, 226410, 230606, 230683, 230756, 230775, 230990, 231093, 234342, 240281, 241177, 241192, 241218, 241461, 241462, 241473, 243687, 250627, 255691, 255692, 255693, 265061, 265911, 265912, 265913, 265916, 265917, 265918, 265919, 266212, 266215, 266218, 266224, 266226, 272691, 277547, 283679, 294493, 294744, 300353, 303290, 306217, 306983, 312859]",Five Nights at Freddy's,a8182d95-fc9d-72ea-fc09-ca25c49596ea
157,"[3619, 3883, 5240, 5241, 8020, 18944, 19675, 58850, 77330, 89817, 96138, 116973, 120517, 165581, 198945, 202117, 220099, 220267, 220268, 228497, 230076, 230329, 230398, 230424, 230554, 239203, 242994, 245504, 254066, 254263, 265047, 282150, 287629, 289027, 305791]",Toy Story,93844194-9be6-3cfa-4b5f-af6deb5c9829
5675,[89817],The Santa Clause,bd91612a-7908-55f7-e50d-c38a1eca3e00
5802,[308989],DREAMS COME TRUE,c2ace0ee-55b4-d8f3-d8a4-26d18c4d728e
5768,"[62257, 97733, 97734, 97735, 97736, 319813]",Gary Gadget,22fe3c8f-3cbe-4aa6-7023-575c30c39d5a
2936,"[163130, 281739]",Is It Wrong to Try to Pick Up Girls in a Dungeon?,6d1d41c1-ab87-81b3-e4fb-7e2163a0d705
